tweet_id,text,retweet_count,favourite_count,followers_count,processed_text,polarity,sentiment
1.4285341442506957e+18,"#Bitcoin 
#BTC 

Fixes This!- ✨👆😹😹😲🔥 https://t.co/O8U9G8dA6K",1.0,0.0,1102.0,bitcoin btc fix http co o8u9g8da6k,0.0,Neutral
1.428534062487122e+18,"[SCAN RESULTS - 15m - #BTC PAIR]

Binance top 5 bullish strength
1: $BCD
2: $QUICK
3: $FTT
4: $MATIC
5: $NMR

Binance top 5 bullish reversal strength
1: $QLC
2: $FARM
3: $CHR
4: $TCT
5: $CVC

All results for free on https://t.co/vMSA8RwQ1G website!",0.0,1.0,63478.0,scan result 15m btc pair binanc top 5 bullish strength 1 bcd 2 quick 3 ftt 4 matic 5 nmr binanc top 5 bullish revers strength 1 qlc 2 farm 3 chr 4 tct 5 cvc result free http co vmsa8rwq1g websit,0.43333333333333335,Positive
1.4285339089629594e+18,"[SCAN RESULTS - 15m - KUCOIN]

KuCoin top 5 bullish trend (#BTC pair)
1: $UOS
2: $MATIC
3: $VIDT
4: $WIS
5: $REQ

KuCoin top 5 bullish trend (#USDT pair)
1: $XMR
2: $SNX
3: $FIL
4: $OPCT
5: $YFI

Ranking for KuCoin symbols not listed on Binance",0.0,2.0,63478.0,scan result 15m kucoin kucoin top 5 bullish trend btc pair 1 uo 2 matic 3 vidt 4 wi 5 req kucoin top 5 bullish trend usdt pair 1 xmr 2 snx 3 fil 4 opct 5 yfi rank kucoin symbol list binanc,0.06666666666666665,Positive
1.428533873693143e+18,"$BTC  HOLD &gt;&gt;&gt; https://t.co/itQ47UbShE

#BTC #Bitcoin #bitcoinnews #BitcoinCash #bitcoins #cryptocurrency #cryptotrading #cryptonewsdaily #dogearmy #doge #Coinbase #Cardano #StockMarket #stocks #stockstowatch #Ethereum #ADA #CardanoCommunity https://t.co/vZTWKTgA5O",0.0,2.0,231.0,btc hold gt gt gt http co itq47ubsh btc bitcoin bitcoinnew bitcoincash bitcoin cryptocurr cryptotrad cryptonewsdaili dogearmi doge coinbas cardano stockmarket stock stockstowatch ethereum ada cardanocommun http co vztwktga5o,0.0,Neutral
1.428533851698e+18,"@RedBatToken Nice project.

@RexRohim 
@Ishrat3365 
@Mohamma74654458 

#BAT #Presale #IDO #ICO #BinanceSmartChain #Binance #BTC #Bitcoin #ElonMusk #Crypto #cryptocurrency",0.0,3.0,110.0,redbattoken nice project rexrohim ishrat3365 mohamma74654458 bat presal ido ico binancesmartchain binanc btc bitcoin elonmusk crypto cryptocurr,0.6,Positive
1.428533831351472e+18,@1TrillionCEL @CelsiusNetwork When #BTC hits 50K https://t.co/ceSrEK2C4G,0.0,1.0,531.0,1trillioncel celsiusnetwork btc hit 50k http co cesrek2c4g,0.0,Neutral
1.4285338250350223e+18,"💸 Earn free #BTC and multiply crypto up to 15% monthly with @betfury BOXes 📦 Enjoy the easy way to get cryptocurrency! Real rewards every 20 min 💥 📈 Referral Bonuses 35%
Join and earn now📣
https://t.co/Svm4aVurS4 #betfurysuccess

1. Retweet + Like
#CTBot Adrop Ram 5 TATM 20",9.0,9.0,87.0,earn free btc multipli crypto 15 month betfuri box enjoy easi way get cryptocurr real reward everi 20 min referr bonus 35 join earn http co svm4avurs4 betfurysuccess 1 retweet like ctbot adrop ram 5 tatm 20,0.3333333333333333,Positive
1.4285336445372047e+18,"ADA, DOT, COTI, MATIC 🚀🚀🚀

like I said earlier, if you want &gt;5x profit go with alts coin
#BTC #Ethereum #ALTSEASON",0.0,0.0,365.0,ada dot coti matic like said earlier want gt 5x profit go alt coin btc ethereum altseason,0.0,Neutral
1.4285336063983903e+18,"#BFC#BIFI#BIFROST#BTC 
#btc lending success
@binance @coinbase",0.0,0.0,1.0,bfc bifi bifrost btc btc lend success binanc coinbas,0.3,Positive
1.4285335832585585e+18,@CornDeFi Great project @mazenalnaseer @Dody14moon #YieldFarming #Airdrop #PancakeSwap #BTC #Binance #BNB #BSC #cryptocurrency #DeF,0.0,1.0,45.0,corndefi great project mazenalnas dody14moon yieldfarm airdrop pancakeswap btc binanc bnb bsc cryptocurr def,0.8,Positive
1.4285335648244285e+18,"If not, get involved now, with 5% #interest, no penalties and instant access - invest with Ziglu and make your money go further! 🚀 Capital at risk

Find out more about both accounts here: https://t.co/BDxSkJuTmE
#stablecoin #bitcoin #invest #investing #BTC https://t.co/ZuO56Z0paU",0.0,0.0,354.0,get involv 5 interest penalti instant access invest ziglu make money go capit risk find account http co bdxskjutm stablecoin bitcoin invest invest btc http co zuo56z0pau,0.0,Neutral
1.4285335585622835e+18,"Get in early. Create something or get in on the ground floor. Don’t pump their bags..

#BTC #Solana #ETH #Crypto
#ADA #CryptoTwitter #Ethereum https://t.co/JWdMcqQHSU",0.0,0.0,1052.0,get earli creat someth get ground floor pump bag btc solana eth crypto ada cryptotwitt ethereum http co jwdmcqqhsu,0.0,Neutral
1.428533473631867e+18,"Unique, modern, win-win trading strategies,
developed directly by the traders of the company

https://t.co/DpJaSzjxB0  

#btc #eth
#OmiseGO",0.0,0.0,1079.0,uniqu modern win win trade strategi develop direct trader compani http co dpjaszjxb0 btc eth omisego,0.47500000000000003,Positive
1.4285334677642076e+18,"https://t.co/0AfGURLbHY

Easy x100 
Buy $vpp

$btc #btc #Ethereum $eth $sol $srm $bnb #bsc $xrp #ALTSEASON #nft $nft #defi $defi",0.0,0.0,123.0,http co 0afgurlbhi easi x100 buy vpp btc btc ethereum eth sol srm bnb bsc xrp altseason nft nft defi defi,0.0,Neutral
1.4285333205859738e+18,@DNPthree @JebTheGreat_ Wow many Tysm #USDC #BTC or #ETH #20kday https://t.co/6pdrgwLlfz,0.0,1.0,645.0,dnpthree jebthegreat_ wow mani tysm usdc btc eth 20kday http co 6pdrgwllfz,0.1,Positive
1.42853303812898e+18,"Our #OpportunityAlarm subscribers had the opportunity to earn 13.19% in 60 Minutes, thanks to our latest #cryptosignal transaction.

Details of our service on our website:
»» https://t.co/QzPDX3f647

#Bitcoin #BTC $btc #crypto #cryptocurrency  #cryptotrading #altcoin #DeFi #NFT https://t.co/NXJGOyrUlv",0.0,0.0,112.0,opportunityalarm subscrib opportun earn 13 19 60 minut thank latest cryptosign transact detail servic websit http co qzpdx3f647 bitcoin btc btc crypto cryptocurr cryptotrad altcoin defi nft http co nxjgoyrulv,0.5,Positive
1.428532942763135e+18,"How Does Cryptocurrency Mining Work? Bitcoin Mining Explained. 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #altcoin #blockchain #cryptocurrency #cryptonews #btc $ADA
https://t.co/YjErfhgwKc",0.0,1.0,6581.0,cryptocurr mine work bitcoin mine explain cardano cardanofe ada crypto cardanocommun bitcoin altcoin blockchain cryptocurr cryptonew btc ada http co yjerfhgwkc,0.0,Neutral
1.4285329376251494e+18,"NEAR Protocol Price Prediction [NEAR] for 2021, 2022 &amp; 2025 

#Cardano #cardanofeed #ADA #crypto #cardanocommunity #bitcoin #altcoin #blockchain #cryptocurrency #cryptonews #btc $ADA
https://t.co/QfyRMXol6m",0.0,1.0,6581.0,near protocol price predict near 2021 2022 amp 2025 cardano cardanofe ada crypto cardanocommun bitcoin altcoin blockchain cryptocurr cryptonew btc ada http co qfyrmxol6m,0.1,Positive
1.4285329327681167e+18,"Join the telegram channel for updates on NFT , DeFi, and Crypto Currency generally
#btc #eth #bnb $btc $eth $bnb

https://t.co/xSUUTLJ3hO",0.0,0.0,23533.0,join telegram channel updat nft defi crypto currenc general btc eth bnb btc eth bnb http co xsuutlj3ho,0.05000000000000002,Positive
1.4285329213848084e+18,@Aofex2 @KhaddamMhammad @AOFEXGlobal #BTC PLEASEE❤️❤️❤️ @AnnickDonat @InvestUnlisted @jameswhelan42 @bewealthi @Charlen91596582,0.0,0.0,35.0,aofex2 khaddammhammad aofexglob btc please annickdonat investunlist jameswhelan42 bewealthi charlen91596582,0.0,Neutral
1.4285327879262085e+18,"$3 Million Dollars redistributed in ETH for all of our #BankEthBankers

Just buy and hold, It's that simple!

#BankSwap is live permanently!
https://t.co/xzCAhyrT1s

#crypto #bitcoin #cryptocurrency #blockchain #btc #ethereum #BankEth #investing #cryptonews #eth #altcoin https://t.co/PuI16sxI9X",12.0,20.0,11129.0,3 million dollar redistribut eth bankethbank buy hold simpl bankswap live perman http co xzcahyrt1 crypto bitcoin cryptocurr blockchain btc ethereum banketh invest cryptonew eth altcoin http co pui16sxi9x,0.13636363636363635,Positive
1.428532766728065e+18,@cyprustoken IDO STARTİNG PRICE #Cyprus #TokenSale #IDO #BTC #BSC https://t.co/X0czsrUKku,0.0,0.0,0.0,cyprustoken ido starti ng price cyprus tokensal ido btc bsc http co x0czsrukku,0.0,Neutral
1.428532753889366e+18,@APompliano I pay #btc to those who oppose me to silence them.,0.0,0.0,23.0,apompliano pay btc oppos silenc,0.0,Neutral
1.428532715280814e+18,@WeBezos @Markusgp @BustaRhymes #Tezos is ranked 44 and don't have even a fraction of #BTC  volume. Pumps 2% and then proceeds with a 60% FB retracement. 2 years of dump during 2 massive bull run. The 3rd bull run is ongoing and #XTZ is not doing any better. $XTZ needs to be top 10 to be considered seriously.,0.0,2.0,114.0,webezo markusgp bustarhym tezo rank 44 even fraction btc volum pump 2 proceed 60 fb retrac 2 year dump 2 massiv bull run 3rd bull run ongo xtz better xtz need top 10 consid serious,-0.026666666666666672,Negative
1.428532695093629e+18,no trade: #BTC price is 34662 at time 08/20/21 - 02:41:49,0.0,0.0,1520.0,trade btc price 34662 time 08 20 21 02 41 49,0.0,Neutral
1.4285326784631644e+18,Watch for heavy H4 resistance on BTC. #BTC #Cryptocurency #ALTSEASON #altcoin #ElonMusk https://t.co/rW88VLnUcD,0.0,0.0,30.0,watch heavi h4 resist btc btc cryptocur altseason altcoin elonmusk http co rw88vlnucd,0.0,Neutral
1.4285326460916613e+18,"TO THE MOON!!!

#Bitcoin 
#BTC 
#ToTheMoon https://t.co/oWgCOb5zgB",1.0,0.0,7.0,moon bitcoin btc tothemoon http co owgcob5zgb,0.0,Neutral
1.4285325991027712e+18,"When BTC breaks out, the on-Chain boys be like…@woonomic @WClementeIII @_Checkmatey_ #BTC https://t.co/A6nVa5iowJ",25.0,255.0,35.0,btc break chain boy like woonom wclementeiii _checkmatey_ btc http co a6nva5iowj,0.0,Neutral
1.4285325360499139e+18,New data suggests #Bitcoin could see #BTC price ‘double bubble’ top in 2021 https://t.co/UkVs4qJY88 #bitcoinnews,0.0,0.0,4229.0,new data suggest bitcoin could see btc price doubl bubbl top 2021 http co ukvs4qjy88 bitcoinnew,0.3181818181818182,Positive
1.4285323272910152e+18,"Imagine not owning a single crypto ‘major F! 

#btc",0.0,1.0,2571.0,imagin own singl crypto major f btc,0.33125,Positive
1.4285322867907707e+18,"#FORTH $FORTH 
#Bitcoin #BTC $BTC https://t.co/2RasNikToj",0.0,1.0,30.0,forth forth bitcoin btc btc http co 2rasniktoj,0.0,Neutral
1.4285322342319473e+18,"@GymRatCrypto I too, like hex more. But I’m still a big believer of #BTC.",0.0,0.0,99.0,gymratcrypto like hex still big believ btc,0.0,Neutral
1.4285322023342612e+18,@coingecko $Babywolf + Wolfswap = #BabyWolf  to the moon 🚀 This coin is going to fly high very soon! #BabyMoonWolf #BabyWolfArmy #BTC #BSC #BNB #Shib #Dogecoin #Binance #BSCGem,0.0,2.0,101.0,coingecko babywolf wolfswap babywolf moon coin go fli high soon babymoonwolf babywolfarmi btc bsc bnb shib dogecoin binanc bscgem,0.16,Positive
1.428532200878887e+18,@Popo32Raj @PeterSchiff @CathieDWood TLDR: Sell your petrock #Gold and buy #BTC,0.0,0.0,17.0,popo32raj peterschiff cathiedwood tldr sell petrock gold buy btc,0.0,Neutral
1.4285320736571023e+18,"Introducing 40X Mini Farm

🛡Stake CHAT-KUSD-T LP
✅Earn CHAT

Farm CHAT at https://t.co/6GaU14zSbO
#defily #dfl #play2earn #nft #game #blockchain #cryptocurrency #eth #btc 
@KRC20
 $KAI https://t.co/DnCqlw67Av",0.0,0.0,24248.0,introduc 40x mini farm stake chat kusd lp earn chat farm chat http co 6gau14zsbo defili dfl play2earn nft game blockchain cryptocurr eth btc krc20 kai http co dncqlw67av,-0.4,Negative
1.4285320708553073e+18,"@cyprustoken Nice Project

@SAID7779990
@MuzanGans 
@muzansans 

IDO STARTİNG PRICE #Cyprus #TokenSale #IDO #BTC #BSC",0.0,0.0,4.0,cyprustoken nice project said7779990 muzangan muzansan ido starti ng price cyprus tokensal ido btc bsc,0.6,Positive
1.428532060751237e+18,#btc over $47k https://t.co/3ZCzu86uM2,0.0,0.0,205.0,btc 47k http co 3zczu86um2,0.0,Neutral
1.428532002953773e+18,Like clockwork #btc https://t.co/twDVwTsSAq,0.0,0.0,111.0,like clockwork btc http co twdvwtssaq,0.0,Neutral
1.4285320020225147e+18,"@DNPthree @JebTheGreat_ #20k this would be seriously change my life n my family life.
I hope to goodness the universe is on my side with this opportunity.
Bismillah.
In The Name Of GOD i claim it !!

#USDT #BTC #ETH",0.0,0.0,629.0,dnpthree jebthegreat_ 20k would serious chang life n famili life hope good univers side opportun bismillah name god claim usdt btc eth,0.18333333333333332,Positive
1.4285319692356362e+18,"#BTC held $44,000 and had a great rebound, looking very strong.

#hedgeaccordingly #gold #silver #blockchain https://t.co/YD17K4lFB6",0.0,3.0,2861.0,btc held 44 000 great rebound look strong hedgeaccord gold silver blockchain http co yd17k4lfb6,0.6166666666666667,Positive
1.428531910154756e+18,"@bomber_crypto allready done sir

#Airdrop #BTC #Ethereum #Guide #BSCGem #airdrops #shibainu #Doge #BabyDoge #Airdrop_Exp",0.0,0.0,72.0,bomber_crypto allreadi done sir airdrop btc ethereum guid bscgem airdrop shibainu doge babydog airdrop_exp,0.0,Neutral
1.4285318078473216e+18,@jose21739031 @Nobody43373414 I am 👀 a lot of #BTC bios lately on Algorand Family 👪  Timelines,0.0,1.0,1486.0,jose21739031 nobody43373414 lot btc bio late algorand famili timelin,-0.3,Negative
1.428531713790161e+18,"If I were you, I'd buy #btc on payday.
But I'm not you.

So I will sell it.",0.0,0.0,20.0,buy btc payday sell,0.0,Neutral
1.428531638892327e+18,At any time now #btc about to snap back into the S2f band… @100trillionUSD https://t.co/FxRSIMFq5M,0.0,0.0,125.0,time btc snap back s2f band 100trillionusd http co fxrsimfq5m,0.0,Neutral
1.4285316008121672e+18,"Join our telegram for #cryptocurrency trading :-

https://t.co/EcMIdFNY4O

#BTC #CoinMarketCap #BinanceSmartChain #BSC #Crypto #babylink #BNB #XRP $XRP #NEO $NEO #TRB $TRB #XEM $XEM #GRT $GRT #SKL $SKL #MATIC $MATIC #RUNE $RUNE #LRC $LRC #BTT $BTT #ADA $ADA #SCRT $SCRT https://t.co/3mXEwQRZVQ",0.0,0.0,1061.0,join telegram cryptocurr trade http co ecmidfny4o btc coinmarketcap binancesmartchain bsc crypto babylink bnb xrp xrp neo neo trb trb xem xem grt grt skl skl matic matic rune rune lrc lrc btt btt ada ada scrt scrt http co 3mxewqrzvq,0.0,Neutral
1.428531563181056e+18,9 pics of #BTC  crypto before bed Central https://t.co/3IVAdnV3zk,0.0,0.0,824.0,9 pic btc crypto bed central http co 3ivadnv3zk,0.0,Neutral
1.4285315510007398e+18,#BTC has risen by 5.24% in the last week. The price is currently $47200.15.,0.0,0.0,331.0,btc risen 5 24 last week price current 47200 15,0.0,Neutral
1.4285315195979858e+18,"[Spots] $ALGO
✅ Target 1 done with 10.66% profit.

#Binance #Bitcoin #BNB #BTC $BTC $BNB $ETH #ETH #Crypto #Buy #SIGNAL 👨‍🏫 

All Details on Telegram Channel 👍",0.0,1.0,197.0,spot algo target 1 done 10 66 profit binanc bitcoin bnb btc btc bnb eth eth crypto buy signal detail telegram channel,0.0,Neutral
1.4285314580633395e+18,#BTC is now at $47239.31,0.0,0.0,11.0,btc 47239 31,0.0,Neutral
1.4285314294413025e+18,"$ray, this may be the start of something epic 
#ftx #btc #raydium #raydiumprotocol https://t.co/kM4QHDSk9f https://t.co/FgvTBSeGMH",0.0,0.0,83.0,ray may start someth epic ftx btc raydium raydiumprotocol http co km4qhdsk9f http co fgvtbsegmh,0.1,Positive
1.4285313967341978e+18,"#BTC Derivs Sheet (Tweet every 15 min.)
CME Delayed (10 min)
GS Delayed (15 min) and OI = SHARES OUT https://t.co/ajBgUPZdnE",0.0,0.0,30872.0,btc deriv sheet tweet everi 15 min cme delay 10 min g delay 15 min oi share http co ajbgupzdn,0.0,Neutral
1.4285313856654172e+18,WTF IS HAPPENING LMFAOOO BUY #BTC https://t.co/W7dNcQUP6k,0.0,0.0,329.0,wtf happen lmfaooo buy btc http co w7dncqup6k,-0.5,Negative
1.428531382305923e+18,"@DNPthree @JebTheGreat_ #20kday $20,000 in #BTC sounds pretty sick to me!! good luck to everyone!",0.0,0.0,2.0,dnpthree jebthegreat_ 20kday 20 000 btc sound pretti sick good luck everyon,0.12857142857142856,Positive
1.428531261434327e+18,"Buy Crypto With Your Credit Card / Fast Crypto Exchange 

https://t.co/GwaCvQyQbc 

#Bitcoin #BTC #ETH #XRP #Crypto 21:36 https://t.co/Jrxkucpa4b",0.0,1.0,10273.0,buy crypto credit card fast crypto exchang http co gwacvqyqbc bitcoin btc eth xrp crypto 21 36 http co jrxkucpa4b,0.2,Positive
1.4285312573156762e+18,"$LUNA is breaking the sealing with the  58.03% of profit. Closed the position.

#LUNA #SOL #cryptocurrency #cryptotrading #Crypto #Bitcoin #BTC https://t.co/ugYQUGHFBm",0.0,3.0,665.0,luna break seal 58 03 profit close posit luna sol cryptocurr cryptotrad crypto bitcoin btc http co ugyqughfbm,0.0,Neutral
1.4285312038339584e+18,"@cyprustoken Nice Project

@SAID7779990
@MuzanGans 
@muzansans 

IDO STARTİNG PRICE #Cyprus #TokenSale #IDO #BTC #BSC https://t.co/AhgIEa2lAU",0.0,0.0,4.0,cyprustoken nice project said7779990 muzangan muzansan ido starti ng price cyprus tokensal ido btc bsc http co ahgiea2lau,0.6,Positive
1.428531173073072e+18,"There's some key resistance and support areas - if we can break $47.4-$48k and above for #btc, we are looking good.  The issue is, the market keeps doing this rip and pull-back over and over again.  As a trader, don't get stopped out and then rebuy higher = loss of funds. https://t.co/8tpPwLAizT",1.0,3.0,47.0,key resist support area break 47 4 48k btc look good issu market keep rip pull back trader get stop rebuy higher loss fund http co 8tppwlaizt,0.2375,Positive
1.4285311491780157e+18,"@cyprustoken Exceptional project
@@Sugar91018645 @lucifajoe @BezBez27830234 

#Cyprus #TokenSale #IDO #BTC  #BSC",0.0,0.0,51.0,cyprustoken except project sugar91018645 lucifajo bezbez27830234 cyprus tokensal ido btc bsc,0.0,Neutral
1.4285311123940844e+18,Hey @IOHK_Charles you’re a freakin genius!!!! $ADA #btc #cryptofam 🚀🚀🚀,0.0,0.0,368.0,hey iohk_charl freakin genius ada btc cryptofam,0.0,Neutral
1.428531098003247e+18,"🧱 INCREASED LIQUIDITY 📢 43 $BTC traded so far at 47300 💰
          🎵 powered by https://t.co/PXPhJJ4xqa 🗣️ #Bitcoin #crypto #BTC",0.0,0.0,2786.0,increas liquid 43 btc trade far 47300 power http co pxphjj4xqa bitcoin crypto btc,0.1,Positive
1.4285310796699607e+18,"⬆️⬆️ $BTC BUYING PRESSURE ALERT 📈 Price trading around 47300
          🎵 powered by https://t.co/PXPhJJ4xqa 🗣️ #Bitcoin #crypto #BTC",0.0,0.0,2786.0,btc buy pressur alert price trade around 47300 power http co pxphjj4xqa bitcoin crypto btc,0.0,Neutral
1.428531075920253e+18,"⬆️ Buyer alert: 11 $BTC bought at market @ 47288 #Bitcoin #crypto #BTC
  powered by https://t.co/PXPhJJ4xqa 👈",0.0,1.0,2786.0,buyer alert 11 btc bought market 47288 bitcoin crypto btc power http co pxphjj4xqa,0.0,Neutral
1.4285310739782328e+18,"⬆️ Buyer alert: 20 $BTC bought at market @ 47242 #Bitcoin #crypto #BTC
  powered by https://t.co/PXPhJJ4xqa 👈",0.0,0.0,2786.0,buyer alert 20 btc bought market 47242 bitcoin crypto btc power http co pxphjj4xqa,0.0,Neutral
1.4285310656106742e+18,agein #btc https://t.co/9fTHNgNVhV,0.0,0.0,611.0,agein btc http co 9fthngnvhv,0.0,Neutral
1.4285310287344968e+18,why does #btc &amp; #dogecoin charts always look identical,0.0,0.0,288.0,btc amp dogecoin chart alway look ident,0.0,Neutral
1.4285309003132887e+18,"This is our #BTC future price forecast! -&gt; #Bitcon 6h forecast -&gt; From Aug 20, 3AM (CET) to Aug 20, 9AM (CET) we predicted the price of $BTC / $BTCUSD will be in range $46669.05 - $49734.27 (-1.0% +5.5%). https://t.co/O5xGWNKmQ2",0.0,1.0,3302.0,btc futur price forecast gt bitcon 6h forecast gt aug 20 3am cet aug 20 9am cet predict price btc btcusd rang 46669 05 49734 27 1 0 5 5 http co o5xgwnkmq2,0.0,Neutral
1.4285308999524065e+18,@muneeb Also congrats if you were the only one who picked Layer 1 on top of #btc in 2017. 😉,0.0,1.0,2931.0,muneeb also congrat one pick layer 1 top btc 2017,0.5,Positive
1.42853077971857e+18,SEC boss says DeFi platforms are ‘highly centralized’ and will need to register #crypto #btc https://t.co/6oeXWtUume,0.0,0.0,7736.0,sec bos say defi platform high central need regist crypto btc http co 6oexwtuum,0.02,Positive
1.4285307658352927e+18,"We cannot afford to be without adequate protection. 

- The Richest Man in Babylon 

#BTC and hard assets are your protection.",0.0,0.0,26.0,cannot afford without adequ protect richest man babylon btc hard asset protect,-0.2916666666666667,Negative
1.4285307293492306e+18,"So, Peter Schiff finally admits he wishes that he bought #Bitcoin in this interview with @natbrunell. So how much #BTC are you buying now/ own now @PeterSchiff? https://t.co/68A9Gdu9nI",0.0,1.0,974.0,peter schiff final admit wish bought bitcoin interview natbrunel much btc buy peterschiff http co 68a9gdu9ni,0.1,Positive
1.4285307267529482e+18,"This #COINBASE announcement is huge, it could be the exact catalyst #Bitcoin needs to make the $100k run, just like how the #TESLA buying #BTC announcement sparked the $65k bull run

$COIN is likely going to carry #ETH #ADA #UNI #AAVE on its balance sheet

Thanks @brian_armstrong https://t.co/dDoKP82KBJ",1.0,10.0,4431.0,coinbas announc huge could exact catalyst bitcoin need make 100k run like tesla buy btc announc spark 65k bull run coin like go carri eth ada uni aav balanc sheet thank brian_armstrong http co ddokp82kbj,0.32500000000000007,Positive
1.4285307262327562e+18,@BustaRhymes 10k #BTC $BTC All day,0.0,0.0,556.0,bustarhym 10k btc btc day,0.0,Neutral
1.4285306409416294e+18,"Incroyable la bataille sur le btc.

But okay #BTC let's go 58k.
Sorry bear people but RSI said another time pump it...",0.0,0.0,328.0,incroy la bataill sur le btc okay btc let go 58k sorri bear peopl rsi said anoth time pump,0.5,Positive
1.4285305083764654e+18,"https://t.co/0FjvSifdW4 Chipotle just threw some serious shade at Beyond Meat, Impossible Foods https://t.co/YhEub6KXBR #btc #airdrop #eth",0.0,0.0,77300.0,http co 0fjvsifdw4 chipotl threw serious shade beyond meat imposs food http co yheub6kxbr btc airdrop eth,-0.3333333333333333,Negative
1.428530466894848e+18,"@saitamaprincezz Cant be a bad play to get a bag of $FLOFE @flokiwife and get those #Ethereum #reflections, #Eth will prolly overtake #BTC and become the dominant #cryptocurrency soon, so might as well stockpile for later📈📈📈🚀 https://t.co/p3tW8hBubu",3.0,3.0,223.0,saitamaprincezz cant bad play get bag flofe flokiwif get ethereum reflect eth prolli overtak btc becom domin cryptocurr soon might well stockpil later http co p3tw8hbubu,-0.3499999999999999,Negative
1.4285304635140547e+18,"Transparency is key with Proof of Reserves at @hodlwithLedn 

Earn interest on #BTC 6.1% &amp; #USDC 8.5%.

Seamlessly swap between tokens and trade with no fees.

If borrowing is your thing, keep ownership of your #bitcoin and access dollar loans.

🔗 $25 🔥https://t.co/gHf6T6JciS https://t.co/ocuuE3Tx1r",0.0,1.0,9183.0,transpar key proof reserv hodlwithledn earn interest btc 6 1 amp usdc 8 5 seamless swap token trade fee borrow thing keep ownership bitcoin access dollar loan 25 http co ghf6t6jcis http co ocuue3tx1r,0.05,Positive
1.4285303837636936e+18,"My Crypto Strategy on ICONOMI just outperformed BTC.
Check it out here:
https://t.co/KrPTXwiO46
#investment #btc #bitcointrading #ethereum https://t.co/zByRCFyCPK",0.0,0.0,144.0,crypto strategi iconomi outperform btc check http co krptxwio46 invest btc bitcointrad ethereum http co zbyrcfycpk,0.0,Neutral
1.428530265048109e+18,"[SCAN RESULTS - 15m - #BTC PAIR]

Binance top 5 bullish strength
1: $VET
2: $WAN
3: $MINA
4: $SNT
5: $RDN

Binance top 5 bullish reversal strength
1: $GTC
2: $CHR
3: $DGB
4: $RDN
5: $OM

All results for free on https://t.co/vMSA8RwQ1G website!",1.0,4.0,63478.0,scan result 15m btc pair binanc top 5 bullish strength 1 vet 2 wan 3 mina 4 snt 5 rdn binanc top 5 bullish revers strength 1 gtc 2 chr 3 dgb 4 rdn 5 om result free http co vmsa8rwq1g websit,0.30000000000000004,Positive
1.4285302414762107e+18,"@DNPthree @JebTheGreat_ #20kday Ready to receive this blessing! 🤑
#USDC #ETH #BTC",0.0,1.0,103.0,dnpthree jebthegreat_ 20kday readi receiv bless usdc eth btc,0.0,Neutral
1.4285302232056668e+18,Big shout out to my client for paying with with preferred currency of choice #BTC #Bitcoin #cryptocurrency #NFT  @michael_saylor @maxkeiser @mcuban @elonmusk @CryptoNewsYes https://t.co/bFYsnP72ko,0.0,0.0,8.0,big shout client pay prefer currenc choic btc bitcoin cryptocurr nft michael_saylor maxkeis mcuban elonmusk cryptonewsy http co bfysnp72ko,0.0,Neutral
1.4285302169477038e+18,"FORGET #BITCOIN, #ALTCOINS are MOVING! With https://t.co/1fbsW58g32 you can analyze where the VOLUME/PRICE is moving!

#BTC #ETH $VGX $CHSB $GRT $FTM $KSM $ALGO $ADA $SUSHI $ICP $MATIC $DOT $CRV $TEL $VET $XTZ $AAVE $UNI $SNX https://t.co/lY7PHjrIKx",0.0,0.0,251.0,forget bitcoin altcoin move http co 1fbsw58g32 analyz volum price move btc eth vgx chsb grt ftm ksm algo ada sushi icp matic dot crv tel vet xtz aav uni snx http co ly7phjrikx,0.0,Neutral
1.428530191685636e+18,"[SCAN RESULTS - 15m - KUCOIN]

KuCoin top 5 bullish trend (#BTC pair)
1: $VET
2: $PDEX
3: $MATIC
4: $VIDT
5: $VRA

KuCoin top 5 bullish trend (#USDT pair)
1: $GMEE
2: $BOA
3: $ARRR
4: $STX
5: $PROM

Ranking for KuCoin symbols not listed on Binance",0.0,4.0,63478.0,scan result 15m kucoin kucoin top 5 bullish trend btc pair 1 vet 2 pdex 3 matic 4 vidt 5 vra kucoin top 5 bullish trend usdt pair 1 gmee 2 boa 3 arrr 4 stx 5 prom rank kucoin symbol list binanc,0.06666666666666665,Positive
1.4285301672033812e+18,"If #HOLOCHAIN hits 0.20 today I will giveaway 5000 #HOT tokens to one person... who follow me and retweet this post....

#BTC #HOLOFUEL #ETH #AQUAGOAT #shibainu #shiba",4.0,5.0,154.0,holochain hit 0 20 today giveaway 5000 hot token one person follow retweet post btc holofuel eth aquagoat shibainu shiba,0.25,Positive
1.4285300612845732e+18,All bullish🚀🚀🚀  #FMEX #bitcoin #finance #fintech #technology #crypto #blockchain #btc @MiguelICarlos @Fairmarket_Ph @MCCVentures https://t.co/yrl5aFe05O,3.0,3.0,156.0,bullish fmex bitcoin financ fintech technolog crypto blockchain btc miguelicarlo fairmarket_ph mccventur http co yrl5afe05o,0.0,Neutral
1.4285300490163446e+18,"I dunno what $nim is but i’m copping after $ai. The 8hr chart looks ready to goo. 🤓

#crypto #cryptotwitter #btc #ALTSEASON $tel $vra https://t.co/Y6RPqsEgsy",0.0,3.0,156.0,dunno nim cop ai 8hr chart look readi goo crypto cryptotwitt btc altseason tel vra http co y6rpqsegsi,0.0,Neutral
